hole_id;depth_from;depth_to;samp_id;z_1000;z_710;z_500;z_355;z_250;z_180;z_125;z_90;z_63;z_0;afa;ags;theor_spec_surface;fineness_modulus;clay;code_geol;Comment
LBU_05_18;27;28;;0;0.1;0.3;9.9;38.8;41.1;9.3;0.4;0;0;54;265;;;;;
LBU_05_18;28;29;;0;0;0.4;7.4;38.5;49.8;3.5;0.3;0;0;53;263;;;;;
LBU_05_18;29;30;;0;0.1;0.6;6.6;35.1;43.6;13.5;0.3;0;0.1;56;254;;;;;
LBU_05_18;30;31;;0.1;0.2;1.8;12.2;34.5;42;8.8;0.4;0;0;53;274;;;;;
LBU_05_18;31;32;;0;0;1.3;7.4;39.6;49.1;2.2;0.2;0;0.1;52;268;;;;;
LBU_05_18;32;33;;0;0.1;0.9;8.7;50.5;34.3;5.4;0.1;0;0;51;278;;;;;
LBU_05_18;33;34;;0;0;0.1;6.9;53.9;35.4;3.4;0.1;0;0;51;275;;;;;
LBU_05_18;34;35;;0;0;0.3;8.9;52.2;37.4;1;0.1;0;0;50;280;;;;;
LBU_05_18;35;36;;0;0;0.2;9.7;54.3;32.2;3.3;0.2;0;0;50;281;;;;;
LBU_05_18;36;37;;0;0;0.2;9;56.1;28.6;5.7;0.3;0;0.1;51;280;;;;;
LBU_05_18;37;38;;0.1;0;0.3;8.6;55.8;29.9;5.2;0.1;0;0;50;281;;;;;
LBU_05_18;38;39;;0;0;0.3;7.5;49.2;40.4;2.2;0.3;0;0;51;273;;;;;
LBU_05_18;39;40;;0.3;0.1;0.3;7.2;44.2;37.2;10.2;0.4;0;0;54;267;;;;;
LBU_05_18;40;41;;0.3;0.1;0.4;10.7;48.3;32.9;7;0.2;0;0;51;280;;;;;
LBU_05_18;41;42;;0;0.1;0.4;7.9;44.4;38.5;8.4;0.3;0;0;53;267;;;;;
LBU_05_18;42;43;;0;0.1;0.7;7;28.4;48.7;13.5;1.5;0;0;57;248;;;;;
LBU_05_18;43;44;;0.1;0.1;0.5;3;16.7;57.7;19.9;2.1;0.1;0;62;225;;;;;
LBU_05_18;44;45;;0;0.1;0.2;1.2;7.7;32.9;54.9;3;0;0;72;188;;;;;
LBU_05_18;45;46;;0.2;0;0.4;1.4;8.3;63.6;23.7;2.3;0.1;0;65;211;;;;;
LBU_05_18;46;47;;0.4;0.1;0.5;1.4;6.5;36.9;51.6;2.4;0;0;70;195;;;;;
LBU_05_18;47;48;;0;0.1;0.5;1.2;6;64.6;24.4;3.1;0;0;65;207;;;;;
LBU_05_18;48;49;;0.3;0.1;0.4;1.8;10.4;48.3;35.6;3;0.1;0;67;207;;;;;
LBU_05_18;49;50;;0.1;0.1;0.6;1.4;7.2;39.2;49.1;2.2;0;0;70;195;;;;;
LBU_05_19;10;11;;4.1;0.5;1.2;6.5;24.6;36.5;17.3;7.4;1.9;0;62;277;;;;;
LBU_05_19;11;12;;0.7;0.1;1.3;9.3;31.3;38.8;16.7;1.5;0.3;0.1;57;262;;;;;
LBU_05_19;12;13;;0.1;0.1;0.8;7.8;36.9;48.4;4.3;1.3;0.2;0;54;264;;;;;
LBU_05_19;13;14;;0.2;0;0.7;6.7;32.8;48.5;10.2;0.6;0.1;0;56;255;;;;;
LBU_05_19;14;15;;0;0.1;0.3;6.1;45.3;41.2;6.8;0.2;0.1;0;53;265;;;;;
LBU_05_19;15;16;;0;0;0.2;3.7;37.6;56;2.3;0.1;0;0;54;255;;;;;
LBU_05_19;16;17;;0;0.1;0.1;3;33.5;51;12.1;0.1;0;0;57;244;;;;;
LBU_05_19;17;18;;0;0;0;1.5;28.4;66.5;3.4;0.2;0;0;56;241;;;;;
LBU_05_19;18;19;;0;0;0;0.9;21.8;63.2;13.8;0.2;0;0;59;227;;;;;
LBU_05_19;19;20;;0;0.1;0;1;25;57.9;16;0;0;0;59;230;;;;;
LBU_05_19;20;21;;0;0;0;1.6;31.5;63.8;2.8;0.1;0;0;55;244;;;;;
LBU_05_19;21;22;;0;0.1;0;2.6;39.7;50.8;6.7;0;0;0;55;251;;;;;
LBU_05_19;22;23;;0;0;0;3.6;40.2;47.4;8.7;0;0;0;55;252;;;;;
LBU_05_19;23;24;;0;0.1;0;6.1;46.1;46.6;1;0;0;0;52;268;;;;;
LBU_05_19;24;25;;0;0;0;6.4;44.4;43.6;5.5;0.1;0.1;0;53;264;;;;;
LBU_05_19;25;26;;0;0;0;8;46.5;40.8;4.6;0.1;0;0;52;270;;;;;
LBU_05_19;26;27;;0;0;0.2;9.5;44.4;36.8;8.8;0.2;0;0;53;269;;;;;
LBU_05_19;27;28;;0;0;0.3;10;47.2;40.7;1.6;0.1;0;0;51;277;;;;;
LBU_05_19;28;29;;0.2;0.1;0.6;11.9;48.8;33.6;4.6;0.1;0;0;50;285;;;;;
LBU_05_19;29;30;;0.2;0.2;3.9;13.2;28.9;34.5;18.6;0.5;0;0;55;275;;;;;
LBU_05_19;30;31;;0.1;0;2;7.8;22.1;56.2;10.7;0.9;0.1;0;57;252;;;;;
LBU_05_19;31;32;;0;0;0.8;4.3;13.3;45.5;33.7;2.4;0;0;65;215;;;;;
LBU_05_19;32;33;;0.2;0.2;1.1;3.4;11.1;39.7;41.9;2.5;0;0;67;211;;;;;
LBU_05_19;33;34;;0.1;0.1;1.1;3.6;10.9;62.7;18.9;2.6;0.1;0;63;224;;;;;
LBU_05_19;34;35;;0.1;0.1;0.5;2.4;9;41.5;41;5.4;0;0;70;200;;;;;
LBU_05_19;35;36;;0.1;0.1;0.4;12.7;74.8;8.3;3.3;0.2;0;0;46;308;;;;;
LBU_05_19;36;37;;0.1;0;0.1;0.5;6.2;44.6;42.8;5.4;0.1;0;71;190;;;;;
LBU_05_19;37;38;;0.1;0.1;0.2;1;8.3;70.7;16.5;2.9;0.1;0;64;213;;;;;
LBU_05_19;38;39;;0.5;0.2;0.7;3.5;13.9;48.1;29.4;3.7;0.1;0;65;221;;;;;
LBU_05_19;39;40;;0.2;0.1;0.4;2.7;32.9;46.7;15.5;1.4;0;0;58;242;;;;;
LBU_05_19;40;41;;0;0.1;0.2;3.1;43.8;47.2;4.7;0.8;0.1;0;54;257;;;;;
LBU_05_19;41;42;;0;0;0.2;4.5;49.1;36.1;9.2;0.8;0;0;54;261;;;;;
LBU_05_19;42;43;;0;0;0.5;6.7;49.3;40.4;2.5;0.4;0.1;0;52;272;;;;;
LBU_05_19;43;44;;0;0;0.5;7.8;49.2;35.7;6.1;0.5;0;0;52;272;;;;;
LBU_05_19;44;45;;0;0;1.1;10.4;47.3;33.2;7.4;0.3;0.1;0;52;277;;;;;
LBU_05_19;45;46;;0;0;1.8;12.4;45.2;38.1;2.1;0.3;0;0;50;286;;;;;
LBU_05_19;46;47;;0;0;1.2;15.5;48.4;29.1;5.4;0.3;0;0;50;291;;;;;
LBU_05_19;47;48;;0.2;0.2;8.6;22.4;40.2;22.2;5.9;0.2;0;0;46;330;;;;;
LBU_05_19;48;49;;0.8;0.3;6.9;26.2;27.4;27.3;10.4;0.5;0.1;0;49;324;;;;;
LBU_05_19;49;50;;0.3;0.3;8.3;19.9;24.4;29.6;15;1.9;0.1;0;52;304;;;;;
LBU_05_19;50;51;;0.1;0.1;3.9;11.3;20.2;49.8;10.6;4;0.1;0;57;263;;;;;
LBU_05_19;51;52;;0.1;0.1;1.8;7.7;14.6;38.3;25.3;11.7;0.3;0;68;224;;;;;
LBU_05_19;52;53;;0;0.1;2.7;5.5;10.5;26.4;39.5;15;0.3;0;73;206;;;;;
LBU_05_19;53;54;;0.1;0;1.3;2.3;5.9;29.8;34.9;25.3;0.4;0.1;81;182;;;;;
LBU_05_19;54;55;;0.1;0.1;1.8;3;6.3;23.6;44.4;20.3;0.4;0;79;185;;;;;
LBU_05_19;55;56;;0;0.1;2;3;6.7;20.4;52.9;14.7;0.2;0.1;78;187;;;;;
LBU_05_20;10;11;;2.1;0.6;3.5;10.8;22;23.9;27.4;8.7;0.9;0;63;267;;;;;
LBU_05_20;11;12;;1.4;0.3;2.4;7.8;20.1;32.5;18.5;15.2;1.7;0;68;244;;;;;
LBU_05_20;12;13;;0.2;0.1;1.4;4.6;16.9;23.4;29;19.2;5;0.2;79;202;;;;;
LBU_05_20;13;14;;0.1;0.1;0.6;3.4;16.4;27.9;28.5;17.4;5.5;0.1;78;196;;;;;
LBU_05_20;14;15;;0;0.1;0.6;3.4;29.2;41.3;17.2;6.3;1.9;0;64;231;;;;;
LBU_05_20;15;16;;0;0;0.4;4.8;29.4;45.8;13.7;4.4;1.3;0;61;237;;;;;
LBU_05_20;16;17;;0;0;0.6;4.6;27.9;56.4;6.7;3.2;0.5;0;58;243;;;;;
LBU_05_20;17;18;;0;0;0.4;6.4;34;42.9;14.1;1.7;0.4;0;57;248;;;;;
LBU_05_20;18;19;;0;0;0.4;8;37.7;48.9;3.9;1;0.1;0;54;263;;;;;
LBU_05_20;19;20;;0;0.1;0.3;7;37.6;39.9;14.4;0.6;0.1;0;56;255;;;;;
LBU_05_20;20;21;;0;0;0.2;6.6;35.2;44.6;12.5;0.6;0.1;0;56;252;;;;;
LBU_05_20;21;22;;0;0;0.1;4.7;35.1;48.5;11.2;0.2;0.1;0;56;248;;;;;
LBU_05_20;22;23;;0;0;0.1;3.6;39.6;44.1;12.1;0.4;0.1;0;56;250;;;;;
LBU_05_20;23;24;;0;0;0;1.4;33.8;58.8;5.5;0.4;0;0;56;243;;;;;
LBU_05_20;24;25;;0;0;0;1.4;33.6;58.8;5.5;0.6;0;0;56;243;;;;;
LBU_05_20;25;26;;0;0;0;1;29.2;51.7;17.3;0.7;0;0;59;231;;;;;
LBU_05_20;26;27;;0;0;0;0.7;26.3;63.7;8.4;0.8;0;0;58;233;;;;;
LBU_05_20;27;28;;0;0;0;0.7;26.4;50.3;22;0.6;0;0;61;225;;;;;
LBU_05_20;28;29;;0;0;0;0.8;25.6;53.4;19.2;0.8;0;0;60;226;;;;;
LBU_05_20;29;30;;0;0;0;0.5;22.1;54.6;22.2;0.6;0;0;62;221;;;;;
LBU_05_20;30;31;;0;0;0;1;26.8;56.2;15.5;0.4;0;0;59;230;;;;;
LBU_05_20;31;32;;0;0;0.3;6.1;31.3;56.9;4.8;0.5;0.1;0;55;253;;;;;
LBU_05_20;32;33;;0;0;0.5;11.9;34.3;41.4;10.9;0.5;0.1;0.1;54;264;;;;;
LBU_05_20;33;34;;0;0;1;10.1;36.4;45.9;5.6;0.8;0.1;0;53;267;;;;;
LBU_05_20;34;35;;0;0.1;1;10.1;39.3;37.5;11.4;0.5;0.1;0;54;268;;;;;
LBU_05_20;35;36;;0.1;0;1.2;6.1;21.8;51.8;16.6;2.2;0;0;59;240;;;;;
LBU_05_20;36;37;;0.1;0;0.4;2.3;10.6;35.1;48.6;2.7;0.1;0;69;198;;;;;
LBU_05_20;37;38;;0;0;0.3;1.4;7.8;44;43.8;2.5;0.1;0;69;196;;;;;
LBU_05_20;38;39;;0;0;0.3;1.3;6.6;45.3;40.4;5.8;0.1;0;70;193;;;;;
LBU_05_20;39;40;;0.1;0;0.6;1.6;5.7;62.4;24.2;5.2;0;0.1;67;206;;;;;
LBU_05_20;40;41;;0;0;0.6;2.8;9;41.7;37.6;8.1;0.1;0;70;199;;;;;
LBU_05_20;41;42;;0.3;0;0.5;1.8;8.1;34.6;47.8;6.7;0.2;0;72;193;;;;;
LBU_05_20;42;43;;0.1;0;0.3;1.1;7.6;66.8;19.5;4.4;0;0.1;65;209;;;;;
LBU_05_20;43;44;;0;0;0.2;0.7;5.1;44.2;44.3;5.3;0.1;0;71;188;;;;;
LBU_05_20;44;45;;0;0.1;0.6;4.6;15.5;48;27;4;0.1;0.1;65;220;;;;;
LBU_05_20;45;46;;0.6;0;0.7;4.1;20.5;39.3;30.9;3.6;0.2;0.1;64;227;;;;;
LBU_05_20;46;47;;0.6;0.1;0.8;7.6;38.4;39.1;11.7;1.5;0.1;0.1;55;265;;;;;
LBU_05_20;47;48;;0.3;0.1;0.7;6.2;41.3;43.1;6.7;1.6;0.1;0;54;265;;;;;
LBU_05_20;48;49;;0.1;0.1;1.4;9.8;43.7;32.5;11.2;1;0.1;0.1;54;273;;;;;
LBU_05_20;49;50;;0.1;0;1.5;10.6;43.9;38.6;4.2;1;0;0.1;52;279;;;;;
LBU_05_21;8;9;;32.4;3;10.7;19.8;25.3;7.7;0.6;0.3;0;0.1;30;658;;;;;
LBU_05_21;9;10;;10.6;1.4;6.6;15.4;30.4;21.9;9.8;3;0.8;0;48;403;;;;;
LBU_05_21;10;11;;7.1;0.3;1.4;7.4;20.6;35;18.2;7;2.8;0;61;303;;;;;
LBU_05_21;11;12;;0.3;0.2;0.9;4.8;27.2;48.7;15.2;2;0.5;0;59;244;;;;;
LBU_05_21;12;13;;0.1;0.1;0.5;3.4;27.9;61.4;5;1.2;0.3;0;57;245;;;;;
LBU_05_21;13;14;;0;0;0.2;1.8;25;59.7;12.2;0.8;0.2;0;59;232;;;;;
LBU_05_21;14;15;;0;0;0.1;1.4;28.2;55.5;14.3;0.4;0.1;0;59;234;;;;;
LBU_05_21;15;16;;0;0;0;0.8;30.8;65;2.9;0.3;0.1;0;56;241;;;;;
LBU_05_21;16;17;;0;0;0;0.8;31.3;58.2;9.3;0.2;0.1;0;57;238;;;;;
LBU_05_21;17;18;;0;0;0.1;1.4;37.2;51.9;9.2;0.1;0;0;56;245;;;;;
LBU_05_21;18;19;;0;0;0;1.4;45.6;46.7;6.2;0;0;0;54;254;;;;;
LBU_05_21;19;20;;0;0;0;1.7;46.4;46.3;5.6;0;0;0;54;256;;;;;
LBU_05_21;20;21;;0;0;0;4.3;48.3;41.3;5.9;0.1;0;0;53;262;;;;;
LBU_05_21;21;22;;0;0;0;4;44.1;43.6;8.1;0.1;0;0;54;257;;;;;
LBU_05_21;22;23;;0.1;0;0.2;5.6;37.6;44.3;11.9;0.1;0;0;55;254;;;;;
LBU_05_21;23;24;;0;0;1;9.6;31.9;52.9;4.1;0.3;0;0;53;264;;;;;
LBU_05_21;24;25;;0;0;1.1;10.2;32.3;52.1;3.8;0.3;0;0;53;266;;;;;
LBU_05_21;25;26;;0;0.1;2.3;14.2;34.7;45.4;3.1;0.3;0;0;51;283;;;;;
LBU_05_21;26;27;;0;0.1;3;11.8;25.9;49.2;8.7;1.3;0;0;55;268;;;;;
LBU_05_21;27;28;;0;0.1;1.6;6.5;17.1;36.3;35.9;2.3;0;0;64;225;;;;;
LBU_05_21;28;29;;0;0.1;2.5;9.7;29.4;50.1;7.3;0.8;0;0;54;266;;;;;
LBU_05_21;29;30;;0;0.1;1.3;6;27.4;53.1;9.7;2.3;0.1;0;57;249;;;;;
LBU_05_21;30;31;;0.1;0.1;0.5;2.8;15.7;43;33.4;4.2;0.2;0;66;213;;;;;
LBU_05_21;31;32;;0;0.1;0.3;1.8;11.7;50;30;5.9;0.2;0;68;205;;;;;
LBU_05_21;32;33;;0.1;0.1;0.2;1.3;8.4;49.6;32;7.9;0.3;0;70;198;;;;;
LBU_05_21;33;34;;0;0.1;0.1;1;10.5;48.7;32.8;6.6;0.2;0;69;199;;;;;
LBU_05_21;34;35;;0;0;0.1;1.2;14.8;48.8;28.9;5.9;0.2;0;67;206;;;;;
LBU_05_21;35;36;;0.4;0.1;0.3;3.4;38.1;36.4;17.4;3.6;0.2;0;59;246;;;;;
LBU_05_21;36;37;;0;0;0.3;3.6;37.7;37.4;17.2;3.5;0.2;0;59;242;;;;;
LBU_05_21;37;38;;0.3;0.1;1;9.5;47.4;34.7;5.2;1.5;0.1;0;52;279;;;;;
LBU_05_21;38;39;;0.1;0.1;0.6;6.9;44.5;42.2;4.3;1;0.1;0;53;268;;;;;
LBU_05_21;39;40;;0.1;0.1;0.4;5.7;42.3;39.5;11.2;0.7;0.1;0;55;260;;;;;
LBU_05_21;40;41;;0;0;0.3;6.2;46.8;39.1;7;0.4;0.1;0;53;265;;;;;
LBU_05_21;41;42;;0.3;0.1;0.6;8.7;51.7;37.1;1.3;0.2;0;0;50;284;;;;;
LBU_05_21;42;43;;0;0;1.4;12.7;51.9;28.6;5.1;0.1;0;0;50;289;;;;;
LBU_05_21;43;44;;0;0;1.4;18.3;54.3;22.9;2.8;0.2;0;0;47;305;;;;;
LBU_05_21;44;45;;0.4;0.1;1.5;13;51.2;31.7;1.7;0.3;0;0;49;296;;;;;
LBU_05_21;45;46;;0.1;0;1.7;12.8;50.6;30;4.5;0.2;0.1;0;50;291;;;;;
LBU_05_21;46;47;;0.1;0.1;1;10.9;46;37.7;3.7;0.3;0.1;0;51;281;;;;;
LBU_05_21;47;48;;0.1;0.1;1.2;8.3;36.3;44.9;6.7;2.4;0;0;55;264;;;;;
LBU_05_21;48;49;;0;0.1;1.4;9.9;30.4;38.2;15.7;4.1;0;0.1;58;254;;;;;
LBU_05_21;49;50;;0;0;3.7;9.3;23.9;30.7;25.2;6.9;0.2;0;62;246;;;;;
LBU_05_22;10;11;;4;0.3;2.8;15.9;30.9;33.5;10.5;2;0;0;52;319;;;;;
LBU_05_22;11;12;;0.1;0.4;3.8;19.2;32.6;25.3;16.5;1.9;0.1;0;53;290;;;;;
LBU_05_22;12;13;;0.3;0.5;3.7;11.5;24.2;22.2;29.2;7.8;0.6;0;63;254;;;;;
LBU_05_22;13;14;;0.2;0.5;3.3;14.4;25.2;21.8;19.9;12.8;1.9;0;65;257;;;;;
LBU_05_22;14;15;;0.1;0.2;1.8;6.5;16.4;17.8;26.6;24.6;5.7;0.1;81;201;;;;;
LBU_05_22;15;16;;0.1;0.2;1.1;4.5;15.6;22.7;24.4;24.9;6.4;0.1;82;194;;;;;
LBU_05_22;16;17;;0;0.1;1.6;5.5;18.3;24.6;28.1;17.5;4.2;0;76;207;;;;;
LBU_05_22;17;18;;0.4;0.3;0.8;3.8;26.3;47.9;9;9.3;2.1;0.1;64;236;;;;;
LBU_05_22;18;19;;0.8;0.3;0.9;4.1;25.2;45.5;10.9;10.1;2.1;0.1;65;238;;;;;
LBU_05_22;19;20;;0;0;0.3;8.9;45.7;31.9;9.2;3.1;0.9;0;55;265;;;;;
LBU_05_22;20;21;;0.2;0;0.3;10.5;42.3;33.3;10.5;2.2;0.8;0;55;268;;;;;
LBU_05_22;21;22;;0;0;0.7;13.9;42;32.9;10;0.3;0.1;0;52;277;;;;;
LBU_05_22;22;23;;0;0;0.6;11.8;37.8;44.8;4.4;0.5;0;0.1;53;272;;;;;
LBU_05_22;23;24;;0.2;0;0.6;10.6;31.6;49.6;6.8;0.5;0;0;54;264;;;;;
LBU_05_22;24;25;;0;0;0.4;12.4;34.4;38.2;14;0.5;0;0;55;263;;;;;
LBU_05_22;25;26;;0;0;0.3;8.5;28.9;43.8;17.7;0.6;0;0;57;247;;;;;
LBU_05_22;26;27;;0.1;0;0.2;2.9;27.3;63.6;5.3;0.6;0.1;0;57;243;;;;;
LBU_05_22;27;28;;0;0;0.1;2.1;33.5;49.9;13.9;0.4;0;0;58;240;;;;;
LBU_05_22;28;29;;0;0;0;1.3;38.6;49.4;10.4;0.2;0;0;56;245;;;;;
LBU_05_22;29;30;;0;0;0;0.9;39.8;57.1;1.9;0.2;0;0;54;250;;;;;
LBU_05_22;30;31;;0;0;0;1;46.7;48.3;3.9;0.1;0;0;54;255;;;;;
LBU_05_22;31;32;;0;0;0;2.1;52.7;40.8;4.3;0.1;0;0;53;263;;;;;
LBU_05_22;32;33;;0;0;0.1;2.4;50.8;44.6;1.8;0.2;0;0;52;263;;;;;
LBU_05_22;33;34;;0;0;0;1.7;38.4;47.5;11.8;0.5;0;0;57;244;;;;;
LBU_05_22;34;35;;0;0;0;3;41.2;42;13.1;0.6;0;0;56;248;;;;;
LBU_05_22;35;36;;0;0;0.1;3.9;39.3;51.2;4.8;0.6;0;0;54;254;;;;;
LBU_05_22;36;37;;0;0;0;4.6;36;40.7;17.6;1;0;0;58;244;;;;;
LBU_05_22;37;38;;0;0;0.4;7.6;41.6;37.6;11.8;0.9;0.1;0.1;55;261;;;;;
LBU_05_22;38;39;;0;0;0.6;8.2;42.2;42.8;5.3;0.8;0.1;0;53;267;;;;;
LBU_05_22;39;40;;0;0.1;0.5;7.6;42.4;34.5;14;0.8;0.1;0;55;261;;;;;
LBU_05_22;40;41;;0;0.1;0.3;6.6;39.6;39.1;13.1;1;0;0;55;256;;;;;
LBU_05_22;41;42;;0.4;0;0.5;7.4;39.2;45;6.4;0.9;0.1;0;54;266;;;;;
LBU_05_23;5;6;;3.4;0.6;3;19.1;39.4;27.5;5.7;1.1;0.2;0;48;334;;;;;
LBU_05_23;6;7;;0.7;0.2;2.2;18.1;38.5;23.4;14.6;2.1;0.1;0;53;292;;;;;
LBU_05_23;7;8;;0.4;0.5;6;17.7;30.9;31.7;10.5;2.1;0.1;0;52;301;;;;;
LBU_05_23;8;9;;0.1;0.3;2.6;8.5;19;29;23.6;15.9;1;0;69;229;;;;;
LBU_05_23;9;10;;0;0.2;2;7.6;17.5;20.7;28.2;20.7;2.9;0.1;76;211;;;;;
LBU_05_23;10;11;;0;0.1;1;4;13.3;16.7;27.5;29.9;7.1;0.3;88;180;;;;;
LBU_05_23;11;12;;0;0;0.9;4.3;15.6;21.8;26.7;24.5;6;0.2;83;190;;;;;
LBU_05_23;12;13;;0;0.1;1;7;20.8;36;21.3;10.6;3.1;0;69;223;;;;;
LBU_05_23;13;14;;0.1;0.1;0.7;6.1;33.1;49.5;5.9;3.8;0.7;0;57;253;;;;;
LBU_05_23;14;15;;0.2;0;0.3;5.6;33.8;48.9;8.7;1.9;0.4;0;57;251;;;;;
LBU_05_23;15;16;;0;0;0.1;3.1;25.5;56.8;12.8;1.3;0.4;0;59;234;;;;;
LBU_05_23;16;17;;0;0;0.1;1.8;28.1;65.7;3.2;0.8;0.1;0;56;240;;;;;
LBU_05_23;17;18;;0;0;0;1.1;25.7;60.4;12.1;0.5;0.1;0;59;231;;;;;
LBU_05_23;18;19;;0;0;0;0.8;24.9;69.5;4.2;0.3;0.1;0;57;235;;;;;
LBU_05_23;19;20;;0;0;0;1.7;37.4;58.6;2;0.1;0;0;54;250;;;;;
LBU_05_23;20;21;;0;0;0;2.8;46.1;49.9;1.1;0;0;0;53;260;;;;;
LBU_05_23;21;22;;0;0;0.1;7.5;51.7;36.7;3.9;0.1;0;0;51;274;;;;;
LBU_05_23;22;23;;0;0;0.1;8.6;50.8;39.6;0.9;0;0;0;50;278;;;;;
LBU_05_23;23;24;;0;0;0.1;9.3;55.6;31.8;2.9;0.1;0;0;50;281;;;;;
LBU_05_23;24;25;;0;0;0.1;10.5;51.7;32.9;4.7;0.2;0;0;51;280;;;;;
LBU_05_23;25;26;;0;0;0.2;10.1;49.4;38;1.9;0.3;0.1;0;51;279;;;;;
LBU_05_23;26;27;;0;0;0.3;7.7;41.7;46.2;3.7;0.4;0;0;53;266;;;;;
LBU_05_23;27;28;;0;0;2.7;11.8;32.4;47.7;4.5;0.6;0.1;0;53;275;;;;;
LBU_05_23;28;29;;0.2;0;1.9;7.4;22.1;55.2;11;2;0.1;0;58;250;;;;;
LBU_05_23;29;30;;0;0;0.8;3.1;12.8;62.6;16.4;4.1;0.1;0;63;221;;;;;
LBU_05_23;30;31;;0;0;0.4;1.5;6.8;32.1;51.9;6.9;0.3;0;74;185;;;;;
LBU_05_23;31;32;;0.2;0;0.3;1.1;5.7;59;28;5.4;0.1;0;68;202;;;;;
LBU_05_23;32;33;;0.1;0.1;0.3;1.1;5;25.1;59.5;8.6;0.2;0;76;178;;;;;
LBU_05_23;33;34;;0.1;0;0.2;0.8;7.3;62.2;23.9;5.1;0.1;0;66;204;;;;;
LBU_05_23;34;35;;0.1;0;0.1;0.4;5;42.3;45.7;6;0.2;0.1;73;186;;;;;
LBU_05_23;35;36;;0;0.1;0.4;1.7;8.8;66.4;18.6;3.9;0.1;0;64;213;;;;;
LBU_05_23;36;37;;0.1;0.1;0.3;1.3;9.6;50;34.7;3.7;0.1;0;68;203;;;;;
LBU_05_23;37;38;;0.1;0;0.1;0.7;18.8;67.9;10.5;1.9;0;0;60;226;;;;;
LBU_05_23;38;39;;0.6;0.1;0.1;0.8;22.4;49.7;23.8;2.4;0.2;0.1;63;226;;;;;
LBU_05_23;39;40;;0.1;0;0.1;1.6;32.9;57.8;6.1;1.2;0.1;0.1;57;243;;;;;
LBU_05_23;40;41;;0;0.1;0.1;2.3;36.8;46.8;13.1;0.7;0.1;0;57;244;;;;;
LBU_05_23;41;42;;0;0;0.5;6.2;37;46.6;9.3;0.4;0;0;55;256;;;;;
LBU_05_23;42;43;;0;0;1;8.7;45.3;41.6;2.8;0.4;0;0;51;274;;;;;
LBU_05_23;43;44;;0;0;0.8;8.2;43.3;37.7;9.3;0.4;0.1;0.1;54;267;;;;;
LBU_05_23;44;45;;0;0.1;1.1;16.9;52.8;24.6;4.1;0.3;0;0;48;299;;;;;
LBU_05_23;45;46;;0.1;0.1;1.8;18.7;53.8;23.4;1.7;0.4;0.1;0;47;309;;;;;
LBU_05_23;46;47;;0.4;0.3;4.6;23.4;48.7;18.2;4;0.2;0;0;46;328;;;;;
LBU_05_23;47;48;;0.2;0.1;3.5;23.9;41.9;26.9;2.9;0.5;0;0;47;316;;;;;
LBU_05_23;48;49;;0.1;0.1;2.2;13.1;40.1;35.3;8.4;0.7;0;0;52;282;;;;;
LBU_05_23;49;50;;0.2;0.1;2.6;16;39.5;37.5;3.2;0.9;0;0;50;293;;;;;
LBU_05_24;9;10;;2.8;1;4.2;11.4;25;28.6;13.6;12;1.2;0.2;62;288;;;;;
LBU_05_24;10;11;;0.6;0.3;1.6;6.4;18.5;22.6;23.3;22.7;3.9;0.1;77;214;;;;;
LBU_05_24;11;12;;0.7;0.3;1.4;5.9;17.8;23.4;23.2;22.2;4.9;0.1;78;212;;;;;
LBU_05_24;12;13;;0.1;0.2;1.1;4.3;15.6;35.2;21;20.2;2.3;0.1;75;206;;;;;
LBU_05_24;13;14;;0.1;0.1;1.1;6.2;20.8;33.7;25.2;11;1.9;0;69;222;;;;;
LBU_05_24;14;15;;0;0;1.3;8.9;27.5;48.3;10.1;3.5;0.4;0;58;252;;;;;
LBU_05_24;15;16;;0;0;1.2;10.2;33.4;40;13.6;1.2;0.2;0;56;260;;;;;
LBU_05_24;16;17;;0;0;0.8;9.5;33.5;44;11.2;0.7;0.1;0;55;259;;;;;
LBU_05_24;17;18;;0;0;0.6;6.7;30.3;47.8;14.1;0.3;0;0;57;248;;;;;
LBU_05_24;18;19;;0;0;0.6;6.4;36.7;42.9;13.1;0.2;0;0;55;254;;;;;
LBU_05_24;19;20;;0;0;0.4;6.7;38.7;42.3;11.7;0.2;0;0;55;257;;;;;
LBU_05_24;20;21;;0;0;0.3;8.3;41.9;46.2;3;0.2;0;0;52;268;;;;;
LBU_05_24;21;22;;0;0;0.2;5;27.6;48.1;18.8;0.2;0;0;59;238;;;;;
LBU_05_24;22;23;;0;0;0.1;4;24.8;50.3;20.4;0.3;0;0;60;232;;;;;
LBU_05_24;23;24;;0;0;0.1;2.9;22.8;53.2;20.7;0.2;0;0;60;228;;;;;
LBU_05_24;24;25;;0;0;0;1.4;18.2;75.6;4.4;0.2;0;0;58;230;;;;;
LBU_05_24;25;26;;0;0;0;1.4;21.8;59.6;16.8;0.2;0;0;60;226;;;;;
LBU_05_24;26;27;;0;0.1;0.1;2;31.8;63.5;2.4;0.1;0;0;55;246;;;;;
LBU_05_24;27;28;;0;0;0;1.5;28.8;65.9;3.4;0.2;0.1;0;56;241;;;;;
LBU_05_24;28;29;;0;0;0.1;5.8;39;46.3;8.5;0.2;0;0;55;256;;;;;
LBU_05_24;29;30;;0;0;0.1;5.8;40.4;45.2;8.2;0.2;0;0;54;257;;;;;
