hole_id;samp_id;depth_from;depth_to;gravel;z_1000;z_125;z_180;z_250;z_355;z_500;z_0;z_63;z_710;z_90;afa;ags;al_wa;ca_wa;fe_wa;k_wa;mg_wa;na_wa;si_wa;ti_wa;clay;samp_id_clay;spec_surf;FinMod;code_geol
BRG_01_07;;6.00;9.00;;0.00;8.50;48.80;37.30;4.90;0.20;0.00;0.00;0.00;0.20;56.00;253.00;;;;;;;;;;;;;tz
BRG_01_07;;9.00;9.67;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_01_07;;9.67;11.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_01_07;;11.00;12.00;;0.00;19.30;70.70;9.50;0.30;0.00;0.00;0.00;0.00;0.20;64.00;212.00;;;;;;;;;;;;;iz
BRG_01_07;;12.00;15.00;;0.00;18.80;72.40;7.90;0.10;0.00;0.10;0.10;0.00;0.40;65.00;209.00;;;;;;;;;;;;;iz
BRG_01_07;;15.00;18.00;;0.00;15.80;73.90;10.10;0.10;0.00;0.00;0.00;0.00;0.10;64.00;214.00;;;;;;;;;;;;;iz
BRG_01_07;;18.00;19.00;;0.00;13.40;74.50;11.90;0.00;0.00;0.00;0.00;0.00;0.00;63.00;217.00;;;;;;;;;;;;;iz
BRG_01_07;;19.00;22.00;;0.00;10.10;69.90;19.20;0.60;0.10;0.00;0.00;0.00;0.00;60.00;227.00;;;;;;;;;;;;;iz
BRG_01_07;;22.00;25.00;;0.00;7.70;66.60;25.00;0.40;0.00;0.00;0.00;0.00;0.10;59.00;232.00;;;;;;;;;;;;;iz
BRG_01_07;;25.00;28.92;;0.00;4.90;55.90;38.70;0.40;0.00;0.00;0.00;0.00;0.10;56.00;247.00;;;;;;;;;;;;;iz
BRG_01_07;;28.92;29.00;;0.00;4.90;55.90;38.70;0.40;0.00;0.00;0.00;0.00;0.10;56.00;247.00;;;;;;;;;;;;;gz
BRG_01_07;;29.00;31.00;;0.00;3.50;48.00;47.60;0.70;0.00;0.00;0.00;0.00;0.10;54.00;256.00;;;;;;;;;;;;;gz
BRG_01_08;;0.00;1.00;;0.00;11.40;50.30;33.90;3.20;0.00;0.10;0.20;0.00;0.70;58.00;243.00;;;;;;;;;;;;;tz
BRG_01_08;;1.00;1.39;;0.00;13.00;77.20;9.40;0.20;0.00;0.00;0.00;0.00;0.20;63.00;215.00;;;;;;;;;;;;;tz
BRG_01_08;;1.39;2.00;;0.00;13.00;77.20;9.40;0.20;0.00;0.00;0.00;0.00;0.20;63.00;215.00;;;;;;;;;;;;;iz
BRG_01_08;;2.00;8.00;;0.00;12.90;79.00;7.70;0.10;0.00;0.00;0.00;0.00;0.10;63.00;213.00;;;;;;;;;;;;;iz
BRG_01_08;;8.00;10.00;;0.00;13.20;73.50;13.20;0.10;0.00;0.00;0.00;0.00;0.10;62.00;219.00;;;;;;;;;;;;;iz
BRG_01_08;;10.00;11.00;;0.00;10.00;72.90;16.70;0.20;0.00;0.00;0.00;0.00;0.10;61.00;223.00;;;;;;;;;;;;;iz
BRG_01_08;;11.00;14.00;;0.00;8.70;61.80;28.00;1.20;0.00;0.00;0.00;0.00;0.10;58.00;236.00;;;;;;;;;;;;;iz
BRG_01_08;;14.00;15.00;;0.00;5.30;63.40;29.80;1.30;0.00;0.00;0.10;0.00;0.10;58.00;240.00;;;;;;;;;;;;;iz
BRG_01_08;;15.00;18.00;;0.00;7.30;65.50;26.50;0.40;0.00;0.00;0.00;0.00;0.20;59.00;234.00;;;;;;;;;;;;;iz
BRG_01_08;;18.00;20.00;;0.00;1.80;40.00;56.90;1.10;0.00;0.00;0.00;0.00;0.10;52.00;266.00;;;;;;;;;;;;;iz
BRG_01_08;;20.00;20.39;;0.00;3.10;41.90;53.60;1.20;0.00;0.00;0.00;0.00;0.10;53.00;262.00;;;;;;;;;;;;;iz
BRG_01_08;;20.39;21.00;;0.00;3.10;41.90;53.60;1.20;0.00;0.00;0.00;0.00;0.10;53.00;262.00;;;;;;;;;;;;;gz
BRG_01_09;;0.00;2.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_01_09;;2.00;2.00;;0.00;12.30;51.20;30.90;3.50;0.10;0.00;0.10;0.00;1.90;59.00;240.00;;;;;;;;;;;;;ovb
BRG_01_09;;2.00;3.00;;0.00;12.30;51.20;30.90;3.50;0.10;0.00;0.10;0.00;1.90;59.00;240.00;;;;;;;;;;;;;tz
BRG_01_09;;3.00;8.00;;0.00;12.20;60.40;25.50;1.00;0.10;0.00;0.10;0.00;0.70;60.00;231.00;;;;;;;;;;;;;tz
BRG_01_09;;8.00;8.16;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_01_09;;8.16;10.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_01_09;;10.00;10.09;;0.10;14.10;76.40;9.20;0.10;0.00;0.00;0.00;0.00;0.10;63.00;215.00;;;;;;;;;;;;;bc
BRG_01_09;;10.09;15.00;;0.10;14.10;76.40;9.20;0.10;0.00;0.00;0.00;0.00;0.10;63.00;215.00;;;;;;;;;;;;;iz
BRG_01_09;;15.00;16.00;;0.10;8.50;70.80;19.90;0.50;0.00;0.00;0.00;0.00;0.20;60.00;229.00;;;;;;;;;;;;;iz
BRG_01_09;;16.00;18.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_01_09;;18.00;21.00;;0.00;13.30;64.70;21.10;0.40;0.00;0.00;0.00;0.10;0.30;61.00;226.00;;;;;;;;;;;;;iz
BRG_01_09;;21.00;23.00;;0.00;8.00;64.00;27.40;0.20;0.00;0.00;0.00;0.00;0.30;59.00;234.00;;;;;;;;;;;;;iz
BRG_01_09;;23.00;24.00;;0.00;4.30;56.60;38.50;0.40;0.00;0.00;0.00;0.00;0.10;56.00;247.00;;;;;;;;;;;;;iz
BRG_01_09;;24.00;26.16;;0.00;17.90;59.90;21.50;0.20;0.00;0.00;0.00;0.00;0.40;62.00;222.00;;;;;;;;;;;;;iz
BRG_01_09;;26.16;27.00;;0.00;17.90;59.90;21.50;0.20;0.00;0.00;0.00;0.00;0.40;62.00;222.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-37;0.00;0.04;;0.10;12.20;52.00;33.40;1.40;0.00;0.00;0.00;0.00;0.90;58.00;240.00;;;;;;;;;;;;;ovb
BRG_05_01;PR-007292-37;0.04;1.00;;0.10;12.20;52.00;33.40;1.40;0.00;0.00;0.00;0.00;0.90;58.00;240.00;;;;;;;;;;;;;tz
BRG_05_01;PR-007292-38;1.00;2.00;;0.10;12.50;59.60;25.60;1.70;0.10;0.10;0.10;0.00;0.30;59.00;234.00;;;;;;;;;;;;;tz
BRG_05_01;PR-007292-39;2.00;3.00;;9.10;6.80;42.20;36.90;2.20;0.90;0.40;0.30;0.70;0.40;51.00;344.00;;;;;;;;;;;;;tz
BRG_05_01;PR-007292-40;3.00;4.00;;0.10;36.20;60.10;2.00;0.00;0.00;0.00;0.00;0.00;1.40;68.00;193.00;;;;;;;;;;;;;tz
BRG_05_01;PR-007292-41;4.00;5.00;;0.50;3.30;69.90;22.60;2.40;0.40;0.10;0.10;0.20;0.40;57.00;245.00;;;;;;;;;;;;;tz
BRG_05_01;PR-007292-42;5.00;6.00;;0.10;9.90;54.50;31.80;3.30;0.00;0.00;0.10;0.00;0.30;57.00;244.00;;;;;;;;;;;;;tz
BRG_05_01;PR-007292-43;6.00;6.94;;0.10;14.40;77.10;7.20;0.50;0.10;0.00;0.10;0.10;0.50;62.00;215.00;;;;;;;;;;;;;tz
BRG_05_01;PR-007292-43;6.94;7.00;;0.10;14.40;77.10;7.20;0.50;0.10;0.00;0.10;0.10;0.50;62.00;215.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-44;7.00;8.00;;0.00;28.00;64.60;7.00;0.10;0.00;0.00;0.00;0.00;0.10;65.00;203.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-45;8.00;9.00;;0.00;3.90;85.90;10.00;0.10;0.00;0.00;0.00;0.00;0.10;59.00;221.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-46;9.00;10.00;;0.00;22.90;68.70;8.00;0.10;0.00;0.00;0.10;0.00;0.20;64.00;208.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-47;10.00;11.00;;0.00;25.50;67.50;6.40;0.00;0.00;0.10;0.10;0.10;0.30;65.00;205.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-48;11.00;12.00;;0.00;27.00;65.90;6.50;0.00;0.00;0.00;0.10;0.10;0.20;65.00;204.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-49;12.00;13.00;;0.00;27.30;66.90;5.30;0.10;0.00;0.00;0.10;0.00;0.30;65.00;202.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-50;13.00;14.00;;0.00;4.80;84.80;10.00;0.00;0.00;0.00;0.00;0.00;0.20;60.00;220.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-51;14.00;15.00;;0.00;18.60;68.30;12.50;0.10;0.00;0.10;0.10;0.10;0.20;62.00;215.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-52;15.00;16.00;;0.00;11.40;69.50;18.70;0.20;0.00;0.00;0.10;0.00;0.10;60.00;224.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-53;16.00;17.00;;0.10;13.70;66.40;19.40;0.30;0.00;0.00;0.00;0.00;0.00;60.00;225.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-54;17.00;18.00;;0.00;9.30;69.10;20.40;0.80;0.10;0.00;0.00;0.00;0.20;59.00;229.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-55;18.00;19.00;;0.00;3.00;73.60;22.30;0.90;0.00;0.00;0.00;0.00;0.20;57.00;234.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-56;19.00;20.00;;0.00;2.70;72.40;23.60;1.00;0.00;0.00;0.00;0.00;0.20;57.00;236.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-57;20.00;21.00;;0.00;1.90;61.30;33.70;2.80;0.10;0.00;0.00;0.00;0.10;55.00;249.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-58;21.00;22.00;;0.00;1.80;65.60;30.60;1.60;0.00;0.00;0.10;0.00;0.20;56.00;243.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-59;22.00;23.00;;0.00;7.00;61.20;30.70;0.80;0.00;0.00;0.10;0.00;0.10;57.00;239.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-60;23.00;24.00;;0.00;1.70;64.50;33.10;0.40;0.00;0.00;0.00;0.00;0.10;55.00;243.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-61;24.00;25.00;;0.00;0.40;52.70;46.20;0.50;0.00;0.00;0.00;0.00;0.00;53.00;256.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-62;25.00;25.50;;0.00;4.20;45.00;49.30;1.10;0.10;0.00;0.00;0.00;0.10;53.00;258.00;;;;;;;;;;;;;iz
BRG_05_01;PR-007292-62;25.50;26.00;;0.00;4.20;45.00;49.30;1.10;0.10;0.00;0.00;0.00;0.10;53.00;258.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-63;26.00;27.00;;0.10;4.30;41.00;53.00;1.20;0.10;0.00;0.00;0.00;0.20;53.00;262.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-64;27.00;28.00;;0.00;4.40;43.50;50.30;1.20;0.10;0.00;0.10;0.00;0.30;53.00;259.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-65;28.00;29.00;;0.00;6.90;40.90;49.70;2.00;0.00;0.00;0.10;0.00;0.40;54.00;258.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-66;29.00;30.00;;0.00;7.80;64.30;26.70;0.60;0.00;0.10;0.00;0.00;0.50;58.00;234.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-67;30.00;31.00;;0.00;10.80;65.70;22.20;0.50;0.00;0.10;0.10;0.00;0.60;59.00;228.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-68;31.00;32.00;;0.00;10.70;65.20;22.10;0.90;0.00;0.00;0.10;0.00;0.90;59.00;228.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-69;32.00;33.00;;0.00;22.70;53.70;21.20;0.80;0.00;0.00;0.20;0.10;1.20;62.00;220.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-70;33.00;34.00;;0.00;26.50;44.60;23.70;3.20;0.40;0.10;0.10;0.10;1.30;62.00;226.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-71;34.00;35.00;;0.00;12.40;56.30;23.90;3.90;0.40;0.10;0.30;0.10;2.50;60.00;235.00;;;;;;;;;;;;;gz
BRG_05_01;PR-007292-72;35.00;36.00;;0.00;27.40;41.40;24.50;3.60;0.40;0.10;0.10;0.00;2.30;63.00;225.00;;;;;;;;;;;;;gz
BRG_05_02;PR-007297-38;0.00;1.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_02;PR-007297-39;1.00;2.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_02;PR-007297-40;2.00;2.39;;4.50;13.40;54.20;24.00;1.80;0.50;0.00;0.10;0.50;1.00;57.00;280.00;;;;;;;;;;;;;ovb
BRG_05_02;PR-007297-40;2.39;3.00;;4.50;13.40;54.20;24.00;1.80;0.50;0.00;0.10;0.50;1.00;57.00;280.00;;;;;;;;;;;;;tz
BRG_05_02;PR-007297-41;3.00;4.00;;5.50;4.70;59.00;26.40;2.30;0.70;0.00;0.10;0.50;0.80;54.00;299.00;;;;;;;;;;;;;tz
BRG_05_02;PR-007297-42;4.00;5.00;;0.80;2.70;57.20;35.10;3.10;0.50;0.00;0.00;0.30;0.20;54.00;262.00;;;;;;;;;;;;;tz
BRG_05_02;PR-007297-43;5.00;6.00;;7.00;3.40;62.10;24.60;1.50;0.50;0.10;0.10;0.30;0.40;53.00;310.00;;;;;;;;;;;;;tz
BRG_05_02;PR-007297-44;6.00;7.00;;0.80;9.20;58.50;28.70;2.40;0.20;0.00;0.00;0.10;0.10;57.00;249.00;;;;;;;;;;;;;tz
BRG_05_02;PR-007297-45;7.00;8.00;;0.00;2.80;60.40;32.90;3.50;0.10;0.00;0.00;0.00;0.10;55.00;249.00;;;;;;;;;;;;;tz
BRG_05_02;PR-007297-46;8.00;9.00;;0.20;1.90;53.50;39.10;4.90;0.30;0.00;0.00;0.00;0.10;53.00;261.00;;;;;;;;;;;;;tz
BRG_05_02;PR-007297-47;9.00;9.39;;0.00;4.40;77.80;16.50;1.00;0.00;0.00;0.00;0.00;0.20;58.00;228.00;;;;;;;;;;;;;tz
BRG_05_02;PR-007297-47;9.39;10.00;;0.00;4.40;77.80;16.50;1.00;0.00;0.00;0.00;0.00;0.20;58.00;228.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-48;10.00;11.00;;0.00;3.80;82.70;12.70;0.50;0.00;0.00;0.00;0.00;0.20;59.00;224.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-49;11.00;12.00;;0.00;21.90;66.60;11.00;0.30;0.00;0.00;0.00;0.00;0.00;63.00;211.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-50;12.00;13.00;;0.10;3.80;83.80;12.00;0.00;0.00;0.00;0.00;0.00;0.10;59.00;224.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-51;13.00;14.00;;0.00;18.00;70.20;11.30;0.10;0.00;0.00;0.00;0.00;0.20;62.00;213.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-52;14.00;15.00;;0.00;2.50;83.30;13.90;0.10;0.00;0.00;0.00;0.00;0.10;58.00;225.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-53;15.00;16.00;;0.00;2.00;81.00;16.80;0.10;0.00;0.00;0.00;0.00;0.00;58.00;228.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-54;16.00;17.00;;0.00;7.20;72.40;19.90;0.30;0.00;0.00;0.00;0.10;0.00;58.00;229.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-55;17.00;18.00;;0.00;1.60;75.80;21.90;0.50;0.00;0.00;0.00;0.00;0.00;57.00;234.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-56;18.00;19.00;;0.00;5.80;54.90;36.10;2.90;0.10;0.00;0.00;0.00;0.00;55.00;249.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-57;19.00;20.00;;0.10;7.10;59.90;31.20;1.60;0.00;0.00;0.00;0.00;0.00;56.00;242.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-58;20.00;21.00;;0.00;9.10;60.90;29.10;0.70;0.00;0.00;0.00;0.00;0.00;57.00;236.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-59;21.00;22.00;;0.00;7.60;60.30;31.60;0.40;0.00;0.00;0.00;0.10;0.00;57.00;239.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-60;22.00;23.00;;0.00;4.90;53.10;41.50;0.40;0.00;0.00;0.00;0.00;0.00;55.00;249.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-61;23.00;24.00;;0.00;3.80;55.40;40.50;0.20;0.00;0.00;0.00;0.00;0.00;55.00;248.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-62;24.00;25.00;;0.00;2.70;44.10;52.50;0.50;0.00;0.00;0.00;0.00;0.00;52.00;260.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-63;25.00;26.00;;0.10;2.20;47.60;49.60;0.40;0.00;0.00;0.00;0.00;0.00;53.00;259.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-64;26.00;27.00;;0.30;10.60;51.30;36.90;0.50;0.10;0.00;0.00;0.10;0.10;56.00;245.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-65;27.00;28.00;;0.20;3.50;58.20;37.60;0.30;0.00;0.00;0.00;0.00;0.10;55.00;248.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-66;28.00;29.00;;0.00;19.40;49.30;30.70;0.40;0.10;0.00;0.00;0.10;0.10;59.00;232.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-67;29.00;30.00;;0.00;16.00;52.90;30.30;0.50;0.00;0.00;0.00;0.00;0.10;59.00;232.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-68;30.00;30.39;;0.00;17.10;54.20;27.90;0.60;0.00;0.00;0.00;0.00;0.10;59.00;230.00;;;;;;;;;;;;;iz
BRG_05_02;PR-007297-68;30.39;31.00;;0.00;17.10;54.20;27.90;0.60;0.00;0.00;0.00;0.00;0.10;59.00;230.00;;;;;;;;;;;;;gz
BRG_05_02;PR-007297-69;31.00;32.00;;0.00;18.60;53.10;26.70;1.30;0.00;0.00;0.00;0.00;0.20;60.00;229.00;;;;;;;;;;;;;gz
BRG_05_02;PR-007297-70;32.00;33.00;;0.00;17.10;57.40;23.70;1.20;0.10;0.00;0.00;0.00;0.40;60.00;227.00;;;;;;;;;;;;;gz
BRG_05_02;PR-007297-71;33.00;34.00;;0.50;15.60;48.60;31.60;3.00;0.20;0.00;0.00;0.00;0.30;58.00;244.00;;;;;;;;;;;;;gz
BRG_05_02;PR-007297-72;34.00;35.00;;0.10;9.90;44.50;39.20;5.40;0.20;0.00;0.00;0.00;0.40;55.00;255.00;;;;;;;;;;;;;gz
BRG_05_02;PR-007297-73;35.00;36.00;;0.00;18.40;36.90;36.30;7.40;0.30;0.00;0.00;0.00;0.60;57.00;251.00;;;;;;;;;;;;;gz
BRG_05_02;PR-007297-74;36.00;37.00;;0.00;6.90;47.60;36.50;8.10;0.30;0.00;0.00;0.00;0.60;54.00;260.00;;;;;;;;;;;;;gz
BRG_05_03;PR-007334-36;0.00;1.00;;0.00;7.10;59.00;30.40;1.70;0.00;0.00;0.10;0.00;1.60;57.00;239.00;;;;;;;;;;;;;ovb
BRG_05_03;PR-007334-37;1.00;1.52;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_05_03;PR-007334-37;1.52;2.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_05_03;PR-007334-38;2.00;3.00;;0.00;9.80;60.20;28.40;1.40;0.10;0.00;0.00;0.00;0.00;57.00;237.00;;;;;;;;;;;;;tz
BRG_05_03;PR-007334-39;3.00;4.00;;0.70;8.80;60.90;27.40;1.80;0.10;0.00;0.00;0.10;0.10;57.00;245.00;;;;;;;;;;;;;tz
BRG_05_03;PR-007334-40;4.00;5.00;;0.00;1.30;47.00;45.80;5.10;0.40;0.00;0.10;0.00;0.20;52.00;266.00;;;;;;;;;;;;;tz
BRG_05_03;PR-007334-41;5.00;6.00;;0.00;3.20;38.70;51.10;6.40;0.50;0.00;0.00;0.00;0.00;51.00;273.00;;;;;;;;;;;;;tz
BRG_05_03;PR-007334-42;6.00;7.00;;0.60;6.70;54.50;35.50;2.10;0.10;0.10;0.10;0.20;0.20;56.00;254.00;;;;;;;;;;;;;tz
BRG_05_03;PR-007334-43;7.00;8.00;;0.00;3.70;60.20;32.60;2.80;0.20;0.00;0.10;0.00;0.30;55.00;247.00;;;;;;;;;;;;;tz
BRG_05_03;PR-007334-44;8.00;8.03;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_05_03;PR-007334-44;8.03;9.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_05_03;PR-007334-45;9.00;10.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_05_03;PR-007334-46;10.00;11.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_05_03;PR-007334-47;11.00;12.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_05_03;PR-007334-48;12.00;12.52;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_05_03;PR-007334-48;12.52;13.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-49;13.00;14.00;;0.00;14.50;67.10;17.90;0.40;0.00;0.00;0.00;0.00;0.00;60.00;222.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-50;14.00;15.00;;0.00;2.60;79.30;17.60;0.30;0.00;0.00;0.00;0.00;0.00;58.00;229.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-51;15.00;16.00;;0.00;5.00;48.80;44.20;1.90;0.00;0.00;0.00;0.00;0.00;54.00;254.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-52;16.00;17.00;;0.00;3.70;53.20;41.20;1.80;0.00;0.00;0.00;0.00;0.00;54.00;252.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-53;17.00;18.00;;0.10;2.00;67.90;29.10;0.60;0.00;0.10;0.00;0.00;0.10;56.00;241.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-54;18.00;19.00;;0.00;7.10;55.80;36.30;0.60;0.10;0.00;0.00;0.00;0.00;56.00;244.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-55;19.00;20.00;;0.00;4.70;60.00;34.80;0.40;0.00;0.00;0.00;0.00;0.10;56.00;243.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-56;20.00;21.00;;0.10;3.00;62.70;33.60;0.30;0.00;0.10;0.00;0.00;0.10;56.00;244.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-57;21.00;22.00;;0.00;18.10;55.80;25.50;0.30;0.00;0.00;0.00;0.00;0.20;60.00;226.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-58;22.00;23.00;;0.00;14.20;62.60;22.60;0.30;0.00;0.00;0.00;0.00;0.20;60.00;226.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-59;23.00;24.00;;0.00;8.50;73.20;17.70;0.20;0.00;0.00;0.00;0.00;0.30;59.00;225.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-60;24.00;25.00;;0.10;22.50;60.20;16.70;0.10;0.00;0.00;0.00;0.00;0.30;62.00;216.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-61;25.00;26.00;;0.10;15.40;66.40;17.40;0.40;0.00;0.00;0.00;0.00;0.30;61.00;222.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-62;26.00;27.00;;0.00;24.30;59.90;15.30;0.20;0.00;0.00;0.00;0.00;0.20;63.00;213.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-63;27.00;27.52;;0.10;16.20;63.90;18.60;0.60;0.00;0.00;0.10;0.00;0.40;61.00;223.00;;;;;;;;;;;;;iz
BRG_05_03;PR-007334-63;27.52;28.00;;0.10;16.20;63.90;18.60;0.60;0.00;0.00;0.10;0.00;0.40;61.00;223.00;;;;;;;;;;;;;gz
BRG_05_03;PR-007334-64;28.00;29.00;;0.00;7.00;65.90;25.20;1.40;0.00;0.00;0.10;0.00;0.30;58.00;235.00;;;;;;;;;;;;;gz
BRG_05_03;PR-007334-65;29.00;30.00;;0.00;26.70;52.40;19.10;1.10;0.00;0.00;0.00;0.00;0.60;63.00;216.00;;;;;;;;;;;;;gz
BRG_05_03;PR-007334-66;30.00;31.00;;0.50;15.40;59.80;22.40;1.20;0.00;0.00;0.00;0.10;0.40;59.00;232.00;;;;;;;;;;;;;gz
BRG_05_03;PR-007334-67;31.00;32.00;;0.10;5.40;50.60;37.60;5.00;0.30;0.10;0.10;0.00;0.70;55.00;256.00;;;;;;;;;;;;;gz
BRG_05_03;PR-007334-68;32.00;33.00;;0.00;14.10;42.10;37.40;5.50;0.30;0.00;0.00;0.10;0.40;56.00;252.00;;;;;;;;;;;;;gz
BRG_05_03;PR-007334-69;33.00;34.00;;0.10;15.00;44.90;34.40;4.50;0.20;0.00;0.00;0.00;0.80;57.00;246.00;;;;;;;;;;;;;gz
BRG_05_03;PR-007334-70;34.00;35.00;;0.10;5.00;50.30;37.60;6.00;0.30;0.10;0.00;0.00;0.40;54.00;259.00;;;;;;;;;;;;;gz
BRG_05_04;PR-007343-36;0.00;0.14;;0.00;13.70;42.80;34.80;6.40;0.70;0.00;0.20;0.10;1.10;56.00;252.00;;;;;;;;;;;;;ovb
BRG_05_04;PR-007343-36;0.14;1.00;;0.00;13.70;42.80;34.80;6.40;0.70;0.00;0.20;0.10;1.10;56.00;252.00;;;;;;;;;;;;;tz
BRG_05_04;PR-007343-37;1.00;2.00;;0.10;9.60;50.70;33.90;4.80;0.50;0.00;0.00;0.00;0.40;56.00;251.00;;;;;;;;;;;;;tz
BRG_05_04;PR-007343-38;2.00;3.00;;0.00;13.50;53.80;28.90;1.60;0.00;0.00;0.10;0.00;1.80;59.00;233.00;;;;;;;;;;;;;tz
BRG_05_04;PR-007343-39;3.00;4.00;;0.00;9.10;60.50;29.10;0.90;0.00;0.00;0.10;0.10;0.20;57.00;237.00;;;;;;;;;;;;;tz
BRG_05_04;PR-007343-40;4.00;5.00;;0.00;1.80;61.20;34.60;1.90;0.10;0.00;0.00;0.00;0.20;55.00;248.00;;;;;;;;;;;;;tz
BRG_05_04;PR-007343-41;5.00;6.00;;0.20;6.00;60.70;31.00;1.90;0.10;0.00;0.00;0.00;0.10;56.00;245.00;;;;;;;;;;;;;tz
BRG_05_04;PR-007343-42;6.00;7.00;;0.00;3.10;50.00;46.10;0.50;0.00;0.00;0.00;0.00;0.10;54.00;254.00;;;;;;;;;;;;;tz
BRG_05_04;PR-007343-43;7.00;8.00;;0.00;0.50;37.30;45.70;14.30;2.00;0.00;0.00;0.00;0.10;49.00;292.00;;;;;;;;;;;;;tz
BRG_05_04;PR-007343-44;8.00;9.00;;0.00;4.90;51.80;41.10;2.00;0.00;0.00;0.00;0.00;0.00;54.00;252.00;;;;;;;;;;;;;tz
